city_id,city_name,region_no,dep_no,total_se_co,public_edu_health_social,other,technology,manufacturing,consumer,finance_re,construction_industry,eu_election_circle_fr,people_no,avg_pay_gap,executive_pay_gap,manager_pay_gap,worker_pay_gap,employee_pay_gap,executive_pay_gap_label,manager_pay_gap_label,worker_pay_gap_label,employee_pay_gap_label,technology_pct,consumer_pct,finance_re_pct,construction_industry_pct,public_edu_health_social_pct,manufacturing_pct,technology_pct_label,consumer_pct_label,public_edu_health_social_pct_label,finance_re_pct_label,construction_industry_pct_label,manufacturing_pct_label
13108,Tarascon,93,13,1063,138,69,171,55,346,103,167,Sud-Est,13612,20.61068702290076,26.53061224489796,18.543046357615886,15.454545454545448,13.084112149532698,high pay gap,high pay gap,medium pay gap,medium pay gap,17.448979591836736,35.30612244897959,10.510204081632653,17.04081632653061,14.081632653061224,5.612244897959184,medium proportion,medium proportion,medium proportion,medium proportion,medium proportion,medium proportion
13109,Le Tholonet,93,13,291,38,14,71,5,92,43,24,Sud-Est,2326,37.05357142857142,40.555555555555564,13.375796178343947,26.5625,6.3063063063063005,high pay gap,medium pay gap,high pay gap,low pay gap,26.00732600732601,33.6996336996337,15.75091575091575,8.791208791208792,13.91941391941392,1.8315018315018317,high proportion,medium proportion,medium proportion,high proportion,low proportion,low proportion
13110,Trets,93,13,883,145,82,170,28,229,70,142,Sud-Est,10826,25.149700598802394,24.253731343283583,9.090909090909092,10.924369747899165,12.820512820512823,high pay gap,medium pay gap,medium pay gap,medium pay gap,21.683673469387756,29.209183673469386,8.928571428571429,18.112244897959183,18.494897959183675,3.571428571428571,high proportion,low proportion,high proportion,medium proportion,medium proportion,low proportion
13112,Velaux,93,13,652,108,46,141,42,135,60,101,Sud-Est,8765,27.179487179487182,23.104693140794218,19.075144508670526,20.47244094488189,14.062500000000005,high pay gap,high pay gap,high pay gap,medium pay gap,24.020442930153322,22.998296422487225,10.221465076660987,17.206132879045995,18.39863713798978,7.155025553662692,high proportion,low proportion,high proportion,medium proportion,medium proportion,high proportion
13113,Venelles,93,13,1018,146,81,242,49,279,81,128,Sud-Est,8166,27.551020408163275,25.000000000000007,15.432098765432102,12.068965517241383,12.195121951219512,high pay gap,medium pay gap,medium pay gap,medium pay gap,26.16216216216216,30.162162162162158,8.756756756756756,13.837837837837839,15.783783783783784,5.297297297297297,high proportion,medium proportion,medium proportion,medium proportion,low proportion,medium proportion
13114,Ventabren,93,13,404,61,26,127,7,84,37,54,Sud-Est,4948,34.615384615384606,29.230769230769234,13.294797687861276,8.196721311475411,5.128205128205125,high pay gap,medium pay gap,low pay gap,low pay gap,34.32432432432432,22.702702702702705,10.0,14.594594594594595,16.486486486486488,1.891891891891892,high proportion,low proportion,medium proportion,medium proportion,medium proportion,low proportion
13117,Vitrolles,93,13,3349,371,166,682,200,1007,249,399,Sud-Est,33562,17.605633802816904,17.24137931034483,13.071895424836603,22.22222222222222,8.849557522123893,high pay gap,medium pay gap,high pay gap,medium pay gap,23.4525447042641,34.628610729023386,8.562585969738652,13.720770288858322,12.757909215955983,6.87757909215956,high proportion,medium proportion,low proportion,medium proportion,low proportion,high proportion
13118,Coudoux,93,13,212,27,15,43,5,50,17,44,Sud-Est,3494,28.426395939086298,25.08833922261485,17.4698795180723,20.634920634920633,6.666666666666672,high pay gap,high pay gap,high pay gap,low pay gap,23.118279569892472,26.881720430107524,9.13978494623656,23.655913978494624,14.516129032258066,2.6881720430107525,high proportion,low proportion,medium proportion,medium proportion,high proportion,low proportion
13119,Carnoux-en-Provence,93,13,558,120,46,87,28,153,50,70,Sud-Est,6525,20.118343195266267,16.666666666666664,7.594936708860765,15.517241379310336,6.363636363636357,medium pay gap,low pay gap,medium pay gap,low pay gap,17.125984251968504,30.118110236220474,9.84251968503937,13.779527559055119,23.62204724409449,5.511811023622047,medium proportion,medium proportion,high proportion,medium proportion,low proportion,medium proportion
14020,Argences,25,14,203,32,27,26,7,54,18,35,Nord-Ouest,3595,16.793893129770986,20.0,14.383561643835616,11.607142857142847,13.392857142857142,high pay gap,medium pay gap,medium pay gap,medium pay gap,15.11627906976744,31.3953488372093,10.465116279069768,20.348837209302324,18.6046511627907,4.069767441860465,medium proportion,medium proportion,high proportion,medium proportion,high proportion,low proportion
14027,Aunay-sur-Odon,25,14,156,25,16,17,10,55,16,15,Nord-Ouest,3120,14.516129032258071,25.423728813559322,16.438356164383563,8.256880733944957,10.476190476190473,high pay gap,medium pay gap,low pay gap,medium pay gap,12.318840579710146,39.85507246376812,11.594202898550725,10.869565217391305,18.115942028985508,7.246376811594203,low proportion,high proportion,high proportion,high proportion,low proportion,high proportion
14047,Bayeux,25,14,1019,159,86,145,26,409,126,48,Nord-Ouest,13208,16.153846153846153,27.499999999999996,8.510638297872337,14.285714285714285,2.040816326530623,high pay gap,low pay gap,medium pay gap,low pay gap,15.88170865279299,44.7973713033954,13.800657174151151,5.257393209200438,17.41511500547645,2.8477546549835706,medium proportion,high proportion,medium proportion,high proportion,low proportion,low proportion
14060,Bénouville,25,14,106,14,13,17,2,33,9,16,Nord-Ouest,2115,23.121387283236995,31.666666666666664,3.289473684210526,21.774193548387107,5.217391304347823,high pay gap,low pay gap,high pay gap,low pay gap,18.681318681318682,36.26373626373626,9.89010989010989,17.582417582417584,15.384615384615385,2.197802197802198,medium proportion,medium proportion,medium proportion,medium proportion,medium proportion,low proportion
14066,Bernières-sur-Mer,25,14,95,10,12,18,3,29,6,15,Nord-Ouest,2305,21.33333333333333,30.281690140845065,10.738255033557044,11.009174311926614,6.422018348623864,high pay gap,medium pay gap,medium pay gap,low pay gap,22.22222222222222,35.80246913580247,7.4074074074074066,18.51851851851852,12.345679012345679,3.7037037037037033,high proportion,medium proportion,low proportion,low proportion,medium proportion,low proportion
14068,Biéville-Beuville,25,14,172,24,11,30,8,54,18,25,Nord-Ouest,2771,25.728155339805824,11.34020618556701,23.243243243243246,23.188405797101456,7.079646017699121,medium pay gap,high pay gap,high pay gap,low pay gap,18.867924528301888,33.9622641509434,11.320754716981133,15.723270440251572,15.09433962264151,5.031446540880504,medium proportion,medium proportion,medium proportion,high proportion,medium proportion,medium proportion
14076,Blainville-sur-Orne,25,14,195,30,17,27,14,54,9,35,Nord-Ouest,5394,15.037593984962406,17.727272727272723,8.333333333333341,10.61946902654868,5.714285714285711,high pay gap,low pay gap,medium pay gap,low pay gap,15.976331360946746,31.952662721893493,5.325443786982249,20.710059171597635,17.75147928994083,8.284023668639055,medium proportion,medium proportion,high proportion,low proportion,high proportion,high proportion
14098,Bretteville-l'Orgueilleuse,25,14,140,25,12,22,7,35,11,23,Nord-Ouest,2535,15.862068965517246,16.525423728813568,10.596026490066222,9.482758620689651,11.206896551724128,medium pay gap,medium pay gap,medium pay gap,medium pay gap,17.88617886178862,28.455284552845526,8.94308943089431,18.69918699186992,20.32520325203252,5.691056910569105,medium proportion,low proportion,high proportion,medium proportion,medium proportion,medium proportion
14101,Bretteville-sur-Odon,25,14,307,34,26,59,19,78,26,58,Nord-Ouest,3755,20.000000000000004,14.559386973180077,6.896551724137931,17.543859649122805,9.565217391304346,medium pay gap,low pay gap,high pay gap,medium pay gap,21.532846715328464,28.467153284671532,9.48905109489051,21.16788321167883,12.408759124087592,6.934306569343065,high proportion,low proportion,low proportion,medium proportion,high proportion,high proportion
14117,Cabourg,25,14,480,39,39,48,6,252,59,33,Nord-Ouest,3534,16.66666666666667,8.949416342412455,2.77777777777778,17.073170731707325,6.796116504854378,medium pay gap,low pay gap,medium pay gap,low pay gap,10.983981693363845,57.66590389016019,13.501144164759726,7.551487414187644,8.924485125858125,1.3729977116704806,low proportion,high proportion,low proportion,high proportion,low proportion,low proportion
14118,Caen,25,14,7925,1463,706,1717,188,2423,845,487,Nord-Ouest,100513,13.04347826086957,17.283950617283946,7.092198581560284,12.380952380952388,3.883495145631071,high pay gap,low pay gap,medium pay gap,low pay gap,24.105011933174225,34.01656605362909,11.862979081847536,6.837006879123965,20.53909869437035,2.6393373578548363,high proportion,medium proportion,high proportion,high proportion,low proportion,low proportion
14137,Carpiquet,25,14,372,26,14,63,22,114,39,80,Nord-Ouest,2286,15.441176470588234,23.504273504273506,10.526315789473681,17.699115044247787,7.964601769911507,high pay gap,medium pay gap,high pay gap,low pay gap,18.313953488372093,33.13953488372093,11.337209302325581,23.25581395348837,7.55813953488372,6.395348837209303,medium proportion,medium proportion,low proportion,high proportion,high proportion,medium proportion
14166,Colleville-Montgomery,25,14,109,13,10,17,3,42,9,14,Nord-Ouest,2352,20.75471698113208,21.538461538461544,14.375000000000004,5.128205128205125,7.339449541284409,high pay gap,medium pay gap,low pay gap,low pay gap,17.346938775510203,42.857142857142854,9.183673469387756,14.285714285714285,13.26530612244898,3.061224489795918,medium proportion,high proportion,low proportion,medium proportion,low proportion,low proportion
14167,Colombelles,25,14,422,34,28,140,17,110,28,57,Nord-Ouest,6105,13.33333333333333,24.669603524229068,14.685314685314694,15.596330275229366,4.0000000000000036,high pay gap,medium pay gap,medium pay gap,low pay gap,36.26943005181347,28.497409326424872,7.253886010362693,14.766839378238341,8.808290155440414,4.404145077720207,high proportion,low proportion,low proportion,low proportion,medium proportion,medium proportion
14181,Cormelles-le-Royal,25,14,240,28,19,38,20,61,13,49,Nord-Ouest,4612,18.309859154929576,26.799999999999997,13.90728476821192,4.424778761061947,4.716981132075472,high pay gap,medium pay gap,low pay gap,low pay gap,18.181818181818183,29.1866028708134,6.220095693779904,23.444976076555022,13.397129186602871,9.569377990430622,medium proportion,low proportion,low proportion,low proportion,high proportion,high proportion
14191,Courseulles-sur-Mer,25,14,316,48,28,42,8,115,37,35,Nord-Ouest,3922,10.077519379844967,10.300429184549365,15.131578947368416,12.962962962962965,6.603773584905653,medium pay gap,medium pay gap,medium pay gap,low pay gap,14.736842105263156,40.35087719298245,12.982456140350877,12.280701754385964,16.842105263157894,2.807017543859649,medium proportion,high proportion,medium proportion,high proportion,low proportion,low proportion
14215,Cuverville,25,14,67,7,9,4,4,25,4,14,Nord-Ouest,1932,14.492753623188406,13.362068965517231,9.459459459459461,4.424778761061947,5.555555555555569,medium pay gap,medium pay gap,low pay gap,low pay gap,6.896551724137931,43.103448275862064,6.896551724137931,24.137931034482758,12.068965517241379,6.896551724137931,low proportion,high proportion,low proportion,low proportion,high proportion,high proportion
14220,Deauville,25,14,912,95,69,121,8,437,131,41,Nord-Ouest,3560,21.917808219178077,43.56164383561644,6.8493150684931505,13.59223300970874,6.603773584905653,high pay gap,low pay gap,medium pay gap,low pay gap,14.525810324129651,52.460984393757506,15.72629051620648,4.921968787515006,11.404561824729893,0.9603841536614646,medium proportion,high proportion,low proportion,high proportion,low proportion,low proportion
14221,Démouville,25,14,128,19,10,25,7,33,9,20,Nord-Ouest,3164,16.788321167883204,21.551724137931036,11.564625850340132,14.912280701754394,2.8037383177569994,high pay gap,medium pay gap,medium pay gap,low pay gap,22.123893805309734,29.20353982300885,7.964601769911504,17.699115044247787,16.8141592920354,6.1946902654867255,high proportion,low proportion,medium proportion,low proportion,medium proportion,medium proportion
14225,Dives-sur-Mer,25,14,411,39,41,49,25,163,33,55,Nord-Ouest,5684,13.675213675213675,6.451612903225801,18.57142857142857,12.962962962962965,3.0303030303030374,low pay gap,high pay gap,medium pay gap,low pay gap,13.461538461538462,44.78021978021978,9.065934065934066,15.10989010989011,10.714285714285714,6.868131868131869,low proportion,high proportion,low proportion,medium proportion,medium proportion,high proportion
14228,Douvres-la-Délivrande,25,14,363,45,34,71,23,89,38,54,Nord-Ouest,4895,18.471337579617828,27.857142857142858,7.284768211920528,-9.433962264150944,-1.0204081632653024,high pay gap,low pay gap,negative pay gap,negative pay gap,22.1875,27.8125,11.875,16.875,14.0625,7.187499999999999,high proportion,low proportion,medium proportion,high proportion,medium proportion,high proportion
14229,Dozulé,25,14,141,29,17,15,4,48,7,19,Nord-Ouest,1929,8.181818181818185,24.090909090909093,4.999999999999995,11.224489795918382,5.263157894736842,high pay gap,low pay gap,medium pay gap,low pay gap,12.295081967213115,39.34426229508197,5.737704918032787,15.573770491803279,23.770491803278688,3.278688524590164,low proportion,high proportion,high proportion,low proportion,medium proportion,low proportion
14258,Falaise,25,14,598,84,48,87,36,214,59,63,Nord-Ouest,7816,13.934426229508192,17.467248908296945,12.318840579710152,18.627450980392144,12.612612612612617,high pay gap,medium pay gap,high pay gap,medium pay gap,16.022099447513813,39.41068139963168,10.865561694290976,11.602209944751381,15.469613259668508,6.629834254143646,medium proportion,high proportion,medium proportion,high proportion,low proportion,high proportion
14271,Fleury-sur-Orne,25,14,253,33,20,51,7,78,21,38,Nord-Ouest,4547,14.728682170542637,17.08333333333334,6.6176470588235325,16.66666666666667,8.411214953271015,medium pay gap,low pay gap,medium pay gap,low pay gap,22.36842105263158,34.21052631578947,9.210526315789473,16.666666666666664,14.473684210526317,3.070175438596491,high proportion,medium proportion,medium proportion,medium proportion,medium proportion,low proportion
14301,Giberville,25,14,235,30,18,26,16,73,19,42,Nord-Ouest,4957,14.173228346456684,12.831858407079654,9.589041095890414,18.01801801801802,8.256880733944957,medium pay gap,medium pay gap,high pay gap,low pay gap,12.62135922330097,35.43689320388349,9.223300970873787,20.388349514563107,14.563106796116504,7.766990291262135,low proportion,medium proportion,medium proportion,medium proportion,high proportion,high proportion
14325,Hermanville-sur-Mer,25,14,150,19,10,34,6,49,11,19,Nord-Ouest,2935,21.73913043478262,24.334600760456283,11.464968152866236,1.7857142857142794,11.864406779661019,high pay gap,medium pay gap,low pay gap,medium pay gap,24.637681159420293,35.507246376811594,7.971014492753622,13.768115942028986,13.768115942028986,4.3478260869565215,high proportion,medium proportion,low proportion,low proportion,low proportion,medium proportion
